timestamp_us,wall_us,gpu_us
456025.981,4829.698,4677.632
461202.316,5410.583,5234.688
466629.946,5031.833,4860.928
471676.718,4837.399,4680.704
476525.858,5183.107,5020.672
481725.800,5070.273,4940.800
486798.944,4822.215,4657.152
491623.921,5205.843,5030.912
496844.012,5103.278,4966.400
501957.720,4898.501,4677.632
506861.766,4823.161,4654.080
511695.375,5247.408,5041.152
516956.685,5045.645,4732.928
522013.019,5034.838,4894.720
527056.967,5347.324,5229.568
532422.905,4826.799,4727.552
537260.624,4844.908,4709.376
542109.704,5209.550,5057.536
547715.619,5342.920,5081.088
553070.666,4847.737,4698.112
557926.580,5214.884,5049.344
563152.261,5113.625,4978.688
568272.502,4895.978,4673.536
573189.762,4981.828,4663.296
578184.188,5307.311,5169.152
583504.040,5175.023,4916.224
588695.685,4976.485,4699.136
593686.152,5311.304,5138.432
599010.488,5300.246,5091.328
604330.997,5134.494,4865.024
609479.294,5279.252,5142.528
614771.560,5032.525,4956.160
619815.314,4860.753,4670.464
624688.192,4881.145,4719.616
629579.801,5241.700,5080.064
634837.373,5058.536,4897.792
640314.222,5300.655,4974.592
645629.726,5763.169,5574.656
651403.034,5153.074,5017.600
656569.260,4840.360,4639.744
661419.384,5346.708,5183.488
666772.895,4872.373,4734.976
671647.655,4837.263,4687.872
676488.407,5220.695,5070.848
681719.329,4882.972,4717.568
686608.893,4845.395,4682.752
691456.337,5205.581,5032.960
696667.793,4931.633,4790.272
701608.124,4816.530,4680.704
706429.321,4857.903,4662.272
711302.198,5274.195,5141.504
716582.414,4873.394,4699.136
721461.056,4820.177,4652.032
726292.430,5312.078,5153.792
731994.016,5045.945,4916.224
737044.076,4898.735,4658.176
741959.712,5107.193,4849.664
747077.493,5095.360,4937.728
752175.052,4867.313,4716.544
757053.318,5134.132,4988.928
762203.004,5222.943,5046.272
767434.140,4852.522,4712.448
772299.519,4813.124,4675.584
777119.403,5232.586,5085.184
782364.902,4872.235,4716.544
787244.600,4828.239,4662.272
792083.597,5178.475,5022.720
797265.734,5130.202,4941.824
802406.018,4822.299,4669.440
807235.042,5103.984,4937.728
812351.768,5214.907,5086.208
817943.234,5021.323,4838.400
822975.990,4809.633,4649.984
827794.473,5481.398,5154.816
833287.808,5178.017,4918.272
838507.776,4900.207,4687.872
843419.325,5422.753,5149.696
848957.875,5241.052,5064.704
854206.819,4849.068,4675.584
859064.770,5354.618,5197.824
864518.879,5467.999,5092.352
869996.685,4901.152,4661.248
874911.094,5077.966,4889.600
879999.402,5264.458,5137.408
885271.245,4908.504,4682.752
890186.777,4895.100,4678.656
895092.226,5276.123,5128.192
900377.059,4839.668,4701.184
905224.795,4844.068,4652.032
910503.318,5393.369,5250.048
915902.013,5084.882,4944.896
920989.273,4735.724,4684.800
925736.071,5266.604,5128.192
931010.514,5118.225,4950.016
936131.428,4843.241,4695.040
940987.264,5310.933,5135.360
946308.618,4928.684,4773.888
951245.180,4996.378,4696.064
956246.603,4842.790,4649.984
961101.863,5690.391,5533.696
966802.861,5240.582,5048.320
972052.209,4807.676,4659.200
976868.381,5336.249,5144.576
982215.482,5219.308,5107.712
987447.010,4848.159,4688.896
992304.420,5270.920,5113.856
997584.315,5112.140,4950.016
1002988.682,4823.180,4701.184
1007816.525,5229.291,5056.512
1013055.797,5092.831,4958.208
1018157.934,4850.875,4712.448
1023017.809,4842.691,4667.392
1027862.940,5366.226,5127.168
1033238.536,5008.791,4955.008
1038251.666,4808.425,4640.768
1043064.059,5294.183,5122.048
1048372.782,5058.903,4928.512
1053441.285,4809.609,4655.104
1058255.021,5267.269,5072.896
1063533.590,5278.741,5139.456
1068817.650,4827.387,4684.800
1073651.166,4578.634,4456.448
1078238.813,5330.722,5160.960
1083581.582,5068.683,4937.728
1089047.991,4796.876,4643.840
1093852.441,5277.135,5111.808
1099138.990,5039.417,4905.984
1104181.733,5020.975,4666.368
1109313.368,5305.854,5054.464
1114629.624,5244.651,5110.784
1119880.941,4829.297,4686.848
1124717.593,5205.481,5043.200
1129933.502,5115.227,4946.944
1135056.727,4886.905,4737.024
1139971.611,4875.835,4664.320
1144859.624,5293.841,5156.864
1150162.722,5066.674,4904.960
1155238.090,4848.129,4668.416
1160090.639,5044.512,4893.696
1165146.100,4420.565,4289.536
1169568.943,4846.065,4697.088
1174752.712,5605.348,5091.328
1180366.553,5088.059,4950.016
1185462.711,4893.025,4679.680
1190358.054,5072.611,4902.912
1195436.510,5226.411,5084.160
1200675.040,4870.223,4665.344
1205579.046,4923.802,4855.808
1210511.924,5284.980,5090.304
1215896.495,5184.286,4897.792
1221085.409,4824.529,4681.728
1225914.809,5171.555,5050.368
1231096.196,5122.049,4930.560
1236222.917,4853.111,4712.448
1241083.820,5328.446,5089.280
1246424.020,5171.567,4940.800
1251604.704,4833.723,4700.160
1256442.625,4864.650,4697.088
1261802.073,5338.569,5065.728
1267148.825,5023.053,4855.808
1272179.429,4830.067,4684.800
1277021.911,5400.526,5250.048
1282434.775,5014.609,4877.312
1287456.875,4910.370,4666.368
1292376.000,5297.721,5135.360
1297683.669,5057.340,4931.584
1302752.690,4822.915,4654.080
1307583.950,5086.462,4904.960
1312679.601,5356.816,5231.616
1318044.796,5434.121,4924.416
1323502.970,5418.892,5201.920
1328934.259,7727.396,7534.592
1336697.032,6338.685,4805.632
1343066.605,5208.953,4492.288
1348383.770,5302.255,5091.328
1354236.745,4947.710,4769.792
1359209.880,5967.091,5775.360
1365196.146,6470.974,6124.544
1371693.675,5077.379,4808.704
1376786.744,5031.121,4877.312
1381829.374,5081.971,4924.416
1386917.860,4820.416,4683.776
1391741.549,5161.334,5013.504
1396906.665,5186.008,4992.000
1402103.105,4815.622,4706.304
1406926.259,4825.217,4676.608
1411762.439,5192.330,5052.416
1416966.512,4848.372,4700.160
